8.47485,8.81229,,5327.64591,5327.91009,,Latitudes,,difference,squared difference
5117.46852,5117.31534,,61.82589,61.93578,,5117.46852,5117.31534,0.153180000060274,0.023464112
5117.56731,5117.46852,,61.61166,61.82589,,5117.56731,5117.46852,0.0987899998899593,0.009759464
5117.60172,5117.56731,,61.36968,61.61166,,5117.60172,5117.56731,0.0344100000893377,0.001184048
5113.11621,5117.60172,,54.0903,61.36968,,5113.11621,5117.60172,-4.48551000004954,20.11979996
5107.89144,5113.11621,,47.33373,54.0903,,5107.89144,5113.11621,-5.22477000008985,27.29822155
5103.88545,5107.89144,,42.22218,47.33373,,5103.88545,5107.89144,-4.00598999981048,16.04795588
5100.67533,5103.88545,,37.54242,42.22218,,5100.67533,5103.88545,-3.21012000020983,10.30487042
5097.00345,5100.67533,,33.23895,37.54242,,5097.00345,5100.67533,-3.67187999976977,13.48270273
5092.22157,5097.00345,,29.38503,33.23895,,5092.22157,5097.00345,-4.78188000012051,22.86637634
5088.22335,5092.22157,,24.92061,29.38503,,5088.22335,5092.22157,-3.99821999994947,15.98576317
5083.08627,5088.22335,,19.89897,24.92061,,5083.08627,5088.22335,-5.13707999993039,26.38959093
5079.71076,5083.08627,,16.83759,19.89897,,5079.71076,5083.08627,-3.37551000008989,11.39406776
5075.09871,5079.71076,,15.13152,16.83759,,5075.09871,5079.71076,-4.61204999987967,21.2710052
5070.88293,5075.09871,,13.03362,15.13152,,5070.88293,5075.09871,-4.21578000020054,17.77280101
5068.23669,5070.88293,,9.15861,13.03362,,5068.23669,5070.88293,-2.64624000009007,7.002586138
5066.86806,5068.23669,,5.703179999,9.15861,,5066.86806,5068.23669,-1.36862999966979,1.873148076
5065.9401,5066.86806,,3.920519999,5.703179999,,5065.9401,5066.86806,-0.927960000270105,0.861109762
5065.9956,5065.9401,,2.126759999,3.920519999,,5065.9956,5065.9401,0.0555000002505039,0.00308025
5065.97007,5065.9956,,1.353089999,2.126759999,,5065.97007,5065.9956,-0.0255300001399519,0.000651781
5065.77915,5065.97007,,1.51737,1.353089999,,5065.77915,5065.97007,-0.190920000020014,0.036450446
5065.68147,5065.77915,,1.80708,1.51737,,5065.68147,5065.77915,-0.0976799998006754,0.009541382
5065.66038,5065.68147,,1.87479,1.80708,,5065.66038,5065.68147,-0.0210900001693517,0.000444788
5065.65816,5065.66038,,1.89477,1.87479,,5065.65816,5065.66038,-0.00222000018038671,4.9284E-06
5065.66815,5065.65816,,1.651679999,1.89477,,5065.66815,5065.65816,0.00999000003048423,9.98001E-05
5065.88571,5065.66815,,1.1877,1.651679999,,5065.88571,5065.66815,0.217560000259255,0.047332354
5066.44626,5065.88571,,0.699299999,1.1877,,5066.44626,5065.88571,0.560549999850082,0.314216302
5067.23769,5066.44626,,0.008879999,0.699299999,,5067.23769,5066.44626,0.791430000020227,0.626361445
5068.97817,5067.23769,,0,0.008879999,,5068.97817,5067.23769,1.74048000007042,3.029270631
5071.65438,5068.97817,,2.12121,0,,5071.65438,5068.97817,2.67620999979954,7.162099963
5074.85562,5071.65438,,6.33144,2.12121,,5074.85562,5071.65438,3.20124000026044,10.24793754
5078.62296,5074.85562,,11.39526,6.33144,,5078.62296,5074.85562,3.76733999977932,14.19285067
5081.34579,5078.62296,,15.45897,11.39526,,5081.34579,5078.62296,2.72283000012067,7.41380321
5084.41716,5081.34579,,18.83115,15.45897,,5084.41716,5081.34579,3.07137000015973,9.433313678
5087.56956,5084.41716,,22.85379,18.83115,,5087.56956,5084.41716,3.15239999976984,9.937625759
5091.52449,5087.56956,,27.15282,22.85379,,5091.52449,5087.56956,3.95492999991984,15.6414713
5095.50717,5091.52449,,31.60614,27.15282,,5095.50717,5091.52449,3.98268000025018,15.86173998
5098.36431,5095.50717,,37.08843,31.60614,,5098.36431,5095.50717,2.85713999978998,8.163248978
5102.79765,5098.36431,,43.42875,37.08843,,5102.79765,5098.36431,4.43334000007053,19.65450356
5107.59285,5102.79765,,49.67805,43.42875,,5107.59285,5102.79765,4.79520000003959,22.99394304
5112.31146,5107.59285,,56.07942,49.67805,,5112.31146,5107.59285,4.7186100000099,22.26528033
5116.32078,5112.31146,,61.3719,56.07942,,5116.32078,5112.31146,4.00931999968998,16.07464686
5121.74424,5116.32078,,67.57791,61.3719,,5121.74424,5116.32078,5.42346000036014,29.41391838
5125.6803,5121.74424,,72.42861,67.57791,,5125.6803,5121.74424,3.93605999993997,15.49256832
5129.59749,5125.6803,,78.52251,72.42861,,5129.59749,5125.6803,3.9171899999501,15.3443775
5133.84657,5129.59749,,83.98815,78.52251,,5133.84657,5129.59749,4.24908000019968,18.05468085
5136.21864,5133.84657,,89.36943,83.98815,,5136.21864,5133.84657,2.3720699998803,5.626716084
5140.38114,5136.21864,,95.45889,89.36943,,5140.38114,5136.21864,4.16250000013952,17.32640625
5145.32397,5140.38114,,103.35432,95.45889,,5145.32397,5140.38114,4.9428299996307,24.43156841
5150.82069,5145.32397,,111.04773,103.35432,,5150.82069,5145.32397,5.49672000012015,30.21393076
5155.6281,5150.82069,,118.93206,111.04773,,5155.6281,5150.82069,4.80741000025955,23.11119091
5159.53197,5155.6281,,127.44909,118.93206,,5159.53197,5155.6281,3.90386999963994,15.24020097
5164.84887,5159.53197,,134.84835,127.44909,,5164.84887,5159.53197,5.3169000002199,28.26942561
5170.71078,5164.84887,,143.64399,134.84835,,5170.71078,5164.84887,5.86190999996052,34.36198885
5175.92223,5170.71078,,150.12306,143.64399,,5175.92223,5170.71078,5.21145000016986,27.1592111
5180.29119,5175.92223,,157.26702,150.12306,,5180.29119,5175.92223,4.36895999986973,19.08781148
5186.04987,5180.29119,,164.74287,157.26702,,5186.04987,5180.29119,5.75868000009996,33.16239534
5191.54659,5186.04987,,171.93678,164.74287,,5191.54659,5186.04987,5.49671999971997,30.21393076
5196.85017,5191.54659,,178.38255,171.93678,,5196.85017,5191.54659,5.30358000029992,28.12796082
5200.79733,5196.85017,,186.30684,178.38255,,5200.79733,5196.85017,3.94715999968048,15.58007206
5206.98558,5200.79733,,194.44647,186.30684,,5206.98558,5200.79733,6.18825000053948,38.29443807
5213.27151,5206.98558,,202.17429,194.44647,,5213.27151,5206.98558,6.28592999955981,39.51291596
5219.85714,5213.27151,,210.56145,202.17429,,5219.85714,5213.27151,6.58562999990045,43.3705225
5226.32067,5219.85714,,218.95638,210.56145,,5226.32067,5219.85714,6.46353000006002,41.77722006
5233.94748,5226.32067,,226.88955,218.95638,,5233.94748,5226.32067,7.62680999968961,58.16823077
5240.50536,5233.94748,,234.49194,226.88955,,5240.50536,5233.94748,6.55788000036046,43.0057901
5247.10875,5240.50536,,243.12663,234.49194,,5247.10875,5240.50536,6.6033900001903,43.60475949
5252.19921,5247.10875,,252.54609,243.12663,,5252.19921,5247.10875,5.09046000001945,25.91278301
5257.44729,5252.19921,,260.95989,252.54609,,5257.44729,5252.19921,5.24807999966015,27.54234368
5262.61434,5257.44729,,269.6745,260.95989,,5262.61434,5257.44729,5.16705000004004,26.6984057
5267.4495,5262.61434,,276.53985,269.6745,,5267.4495,5262.61434,4.83516000018972,23.37877223
5272.06821,5267.4495,,283.29642,276.53985,,5272.06821,5267.4495,4.61871000003066,21.33248206
5276.36946,5272.06821,,289.7433,283.29642,,5276.36946,5272.06821,4.30124999978943,18.50075156
5280.14235,5276.36946,,297.2691,289.7433,,5280.14235,5276.36946,3.7728900002403,14.23469895
5283.32916,5280.14235,,305.51307,297.2691,,5283.32916,5280.14235,3.18680999985008,10.15575798
5288.68935,5283.32916,,313.4751,305.51307,,5288.68935,5283.32916,5.36018999985936,28.73163683
5294.06952,5288.68935,,321.57477,313.4751,,5294.06952,5288.68935,5.38017000033051,28.94622923
5298.17763,5294.06952,,329.32368,321.57477,,5298.17763,5294.06952,4.10810999998012,16.87656777
5302.99947,5298.17763,,338.3946,329.32368,,5302.99947,5298.17763,4.82183999987956,23.25014098
5307.40617,5302.99947,,346.10022,338.3946,,5307.40617,5302.99947,4.40669999983038,19.41900489
5312.31126,5307.40617,,355.13562,346.10022,,5312.31126,5307.40617,4.90509000006023,24.05990791
5317.09869,5312.31126,,364.3686,355.13562,,5317.09869,5312.31126,4.78743000018949,22.91948601
5320.59963,5317.09869,,375.06234,364.3686,,5320.59963,5317.09869,3.50093999981982,12.25658088
5325.43035,5320.59963,,385.11228,375.06234,,5325.43035,5320.59963,4.83072000022003,23.33585572
5329.1655,5325.43035,,395.30208,385.11228,,5329.1655,5325.43035,3.73514999988038,13.95134552
5336.04861,5329.1655,,405.2499,395.30208,,5336.04861,5329.1655,6.88311000005979,47.37720327
5343.56886,5336.04861,,414.54393,405.2499,,5343.56886,5336.04861,7.52024999994046,56.55416006
5351.35884,5343.56886,,422.68911,414.54393,,5351.35884,5343.56886,7.78997999978947,60.6837884
5358.56496,5351.35884,,429.91965,422.68911,,5358.56496,5351.35884,7.20612000036999,51.92816546
5366.00973,5358.56496,,437.68854,429.91965,,5366.00973,5358.56496,7.44477000001007,55.42460035
5373.90516,5366.00973,,445.08558,437.68854,,5373.90516,5366.00973,7.89542999983041,62.33781488
5381.43873,5373.90516,,454.34076,445.08558,,5381.43873,5373.90516,7.53356999985954,56.75467694
5390.15667,5381.43873,,459.96402,454.34076,,5390.15667,5381.43873,8.71794000005048,76.00247784
5397.42828,5390.15667,,467.43099,459.96402,,5397.42828,5390.15667,7.27160999987973,52.87631199
5405.12835,5397.42828,,474.22086,467.43099,,5405.12835,5397.42828,7.70007000022997,59.29107801
5412.74628,5405.12835,,480.8964,474.22086,,5412.74628,5405.12835,7.61792999974023,58.03285748
5419.92132,5412.74628,,488.28123,480.8964,,5419.92132,5412.74628,7.17504000017016,51.481199
5426.89434,5419.92132,,494.42175,488.28123,,5426.89434,5419.92132,6.97302000000946,48.62300792
5434.45788,5426.89434,,501.24492,494.42175,,5434.45788,5426.89434,7.56353999998009,57.20713733
5443.07592,5434.45788,,510.69768,501.24492,,5443.07592,5434.45788,8.61804000007032,74.27061344
5450.96469,5443.07592,,516.86595,510.69768,,5450.96469,5443.07592,7.8887700000696,62.23269211
5458.16415,5450.96469,,522.32715,516.86595,,5458.16415,5450.96469,7.19945999981974,51.83222429
5467.22397,5458.16415,,528.24456,522.32715,,5467.22397,5458.16415,9.05981999995038,82.08033843
5475.99852,5467.22397,,536.20215,528.24456,,5475.99852,5467.22397,8.77455000001009,76.9927277
5486.57016,5475.99852,,544.25742,536.20215,,5486.57016,5475.99852,10.5716400000301,111.7595723
5498.55261,5486.57016,,550.97625,544.25742,,5498.55261,5486.57016,11.9824500000395,143.579108
5505.76983,5498.55261,,556.35087,550.97625,,5505.76983,5498.55261,7.2172200001005,52.08826453
5513.79735,5505.76983,,562.18281,556.35087,,5513.79735,5505.76983,8.02752000011969,64.44107735
5519.69589,5513.79735,,568.19457,562.18281,,5519.69589,5513.79735,5.89853999984007,34.79277413
5528.16741,5519.69589,,574.51824,568.19457,,5528.16741,5519.69589,8.47152000017013,71.76665111
5535.84084,5528.16741,,581.36139,574.51824,,5535.84084,5528.16741,7.67342999999983,58.88152796
5546.16384,5535.84084,,586.87254,581.36139,,5546.16384,5535.84084,10.3229999999603,106.564329
5556.10389,5546.16384,,591.6411,586.87254,,5556.10389,5546.16384,9.94004999983008,98.804594
5566.25595,5556.10389,,595.25082,591.6411,,5566.25595,5556.10389,10.1520600000194,103.0643222
5575.83414,5566.25595,,598.99041,595.25082,,5575.83414,5566.25595,9.57818999985011,91.74172367
5582.8227,5575.83414,,601.72434,598.99041,,5582.8227,5575.83414,6.98856000011983,48.83997088
5591.23761,5582.8227,,604.506,601.72434,,5591.23761,5582.8227,8.41491000022052,70.81071031
5598.05634,5591.23761,,607.72389,604.506,,5598.05634,5591.23761,6.8187299998699,46.49507881
5603.86497,5598.05634,,610.08708,607.72389,,5603.86497,5598.05634,5.80862999988949,33.74018248
5610.28077,5603.86497,,611.68659,610.08708,,5610.28077,5603.86497,6.41580000005069,41.16248964
5617.52019,5610.28077,,612.07065,611.68659,,5617.52019,5610.28077,7.23941999997987,52.40920194
5624.50431,5617.52019,,614.29065,612.07065,,5624.50431,5617.52019,6.98412000014014,48.77793218
5633.28663,5624.50431,,617.96919,614.29065,,5633.28663,5624.50431,8.78231999985928,77.12914458
5641.28862,5633.28663,,621.07941,617.96919,,5641.28862,5633.28663,8.00198999998065,64.03184396
5651.31969,5641.28862,,623.25834,621.07941,,5651.31969,5641.28862,10.0310700002501,100.6223653
5661.3108,5651.31969,,627.43638,623.25834,,5661.3108,5651.31969,9.99110999971981,99.82227903
5670.55821,5661.3108,,630.72753,627.43638,,5670.55821,5661.3108,9.24741000008999,85.51459171
5679.32943,5670.55821,,634.7757,630.72753,,5679.32943,5670.55821,8.77122000012969,76.93430029
5687.27592,5679.32943,,637.45302,634.7757,,5687.27592,5679.32943,7.94648999972014,63.14670332
5697.62112,5687.27592,,638.45091,637.45302,,5697.62112,5687.27592,10.3452000002198,107.023163
5707.5756,5697.62112,,641.03832,638.45091,,5707.5756,5697.62112,9.95447999984025,99.09167207
5717.45349,5707.5756,,642.59676,641.03832,,5717.45349,5707.5756,9.87789000019984,97.57271086
5728.64784,5717.45349,,645.46833,642.59676,,5728.64784,5717.45349,11.1943499998997,125.3134719
5738.39031,5728.64784,,646.9413,645.46833,,5738.39031,5728.64784,9.74247000004016,94.9157217
5748.82431,5738.39031,,649.06362,646.9413,,5748.82431,5738.39031,10.4340000000802,108.868356
5758.96638,5748.82431,,652.22823,649.06362,,5758.96638,5748.82431,10.14207000037,102.8615839
5768.59341,5758.96638,,655.81131,652.22823,,5768.59341,5758.96638,9.62702999956036,92.67970661
5778.72882,5768.59341,,658.54857,655.81131,,5778.72882,5768.59341,10.1354099998198,102.7265359
5786.87622,5778.72882,,660.6387,658.54857,,5786.87622,5778.72882,8.14740000016991,66.38012676
5795.99487,5786.87622,,663.06516,660.6387,,5795.99487,5786.87622,9.11865000008947,83.14977782
5804.65176,5795.99487,,665.84904,663.06516,,5804.65176,5795.99487,8.65688999974009,74.94174447
5813.50512,5804.65176,,666.94239,665.84904,,5813.50512,5804.65176,8.85336000022016,78.38198329
5820.56361,5813.50512,,668.30436,666.94239,,5820.56361,5813.50512,7.05848999999034,49.82228108
5829.63453,5820.56361,,670.20357,668.30436,,5829.63453,5820.56361,9.07092000008015,82.28158965
5840.23614,5829.63453,,673.8366,670.20357,,5840.23614,5829.63453,10.6016099997496,112.3941346
5850.30606,5840.23614,,676.58607,673.8366,,5850.30606,5840.23614,10.0699199999199,101.4032888
5860.34157,5850.30606,,680.88621,676.58607,,5860.34157,5850.30606,10.0355100002398,100.711461
5870.73783,5860.34157,,684.12075,680.88621,,5870.73783,5860.34157,10.3962600001105,108.082222
5881.50483,5870.73783,,688.23885,684.12075,,5881.50483,5870.73783,10.7669999996297,115.928289
5892.06093,5881.50483,,691.83192,688.23885,,5892.06093,5881.50483,10.5561000003199,111.4312472
5903.42511,5892.06093,,696.08433,691.83192,,5903.42511,5892.06093,11.3641799997504,129.1445871
5913.26637,5903.42511,,699.60858,696.08433,,5913.26637,5903.42511,9.84125999993012,96.85039839
5923.86576,5913.26637,,704.42487,699.60858,,5923.86576,5913.26637,10.5993900003596,112.3470684
5934.81702,5923.86576,,708.624,704.42487,,5934.81702,5923.86576,10.9512599998907,119.9300956
5945.3376,5934.81702,,711.86409,708.624,,5945.3376,5934.81702,10.5205799997493,110.6826035
5956.67958,5945.3376,,716.15424,711.86409,,5956.67958,5945.3376,11.3419800002803,128.6405103
5968.13256,5956.67958,,721.17477,716.15424,,5968.13256,5956.67958,11.45298,131.1707509
5979.24366,5968.13256,,724.15845,721.17477,,5979.24366,5968.13256,11.1111000001001,123.4565432
5990.97969,5979.24366,,728.10561,724.15845,,5990.97969,5979.24366,11.7360299997599,137.7344002
6001.20501,5990.97969,,731.49,728.10561,,6001.20501,5990.97969,10.2253200001596,104.5571691
6010.25373,6001.20501,,735.40053,731.49,,6010.25373,6001.20501,9.04871999982061,81.87933364
6019.03938,6010.25373,,737.98128,735.40053,,6019.03938,6010.25373,8.78565000053004,77.18764593
6026.59737,6019.03938,,741.94953,737.98128,,6026.59737,6019.03938,7.55798999952003,57.12321283
6033.90783,6026.59737,,746.87238,741.94953,,6033.90783,6026.59737,7.31045999992966,53.44282541
6041.38146,6033.90783,,750.45102,746.87238,,6041.38146,6033.90783,7.47363000002952,55.85514538
6049.48002,6041.38146,,752.44347,750.45102,,6049.48002,6041.38146,8.0985600000804,65.58667407
6057.159,6049.48002,,755.30283,752.44347,,6057.159,6049.48002,7.67898000005971,58.96673384
6065.71266,6057.159,,758.92254,755.30283,,6065.71266,6057.159,8.55365999987043,73.16509939
6075.62607,6065.71266,,762.37131,758.92254,,6075.62607,6065.71266,9.91340999999011,98.27569783
6085.43181,6075.62607,,766.10313,762.37131,,6085.43181,6075.62607,9.80574000014985,96.15253695
6095.36187,6085.43181,,769.12899,766.10313,,6095.36187,6085.43181,9.93005999978959,98.6060916
6104.71029,6095.36187,,774.00855,769.12899,,6104.71029,6095.36187,9.34842000017034,87.3929565
6111.92862,6104.71029,,779.10678,774.00855,,6111.92862,6104.71029,7.21832999979961,52.10428799
6123.01197,6111.92862,,783.49794,779.10678,,6123.01197,6111.92862,11.08335000018,122.8406472
6134.41167,6123.01197,,786.84681,783.49794,,6134.41167,6123.01197,11.3996999999208,129.9531601
6147.36981,6134.41167,,789.57297,786.84681,,6147.36981,6134.41167,12.9581399999297,167.9133923
6159.58869,6147.36981,,793.95858,789.57297,,6159.58869,6147.36981,12.2188800002696,149.3010285
6172.26933,6159.58869,,795.81894,793.95858,,6172.26933,6159.58869,12.6806399998304,160.7986308
6184.63029,6172.26933,,797.76255,795.81894,,6184.63029,6172.26933,12.3609600002001,152.7933321
6196.57611,6184.63029,,800.37882,797.76255,,6196.57611,6184.63029,11.9458199997598,142.7026155
6209.08137,6196.57611,,802.05048,800.37882,,6209.08137,6196.57611,12.5052599999099,156.3815277
6220.11477,6209.08137,,804.09399,802.05048,,6220.11477,6209.08137,11.0333999999903,121.7359156
6231.00276,6220.11477,,805.1385,804.09399,,6231.00276,6220.11477,10.8879900001803,118.5483262
6242.2404,6231.00276,,805.38048,805.1385,,6242.2404,6231.00276,11.2376399999193,126.2845528
6255.99996,6242.2404,,806.65032,805.38048,,6255.99996,6242.2404,13.7595599999804,189.3254914
6265.87674,6255.99996,,810.0003,806.65032,,6265.87674,6255.99996,9.87678000010965,97.55078317
6278.18886,6265.87674,,811.75521,810.0003,,6278.18886,6265.87674,12.3121200001005,151.5882989
6287.24757,6278.18886,,813.58338,811.75521,,6287.24757,6278.18886,9.05870999986018,82.06022686
6298.67613,6287.24757,,815.7723,813.58338,,6298.67613,6287.24757,11.4285599999494,130.6119837
6308.49852,6298.67613,,817.8147,815.7723,,6308.49852,6298.67613,9.82238999995025,96.47934531
6319.19559,6308.49852,,819.66729,817.8147,,6319.19559,6308.49852,10.6970700001602,114.4273066
6330.80286,6319.19559,,821.19909,819.66729,,6330.80286,6319.19559,11.6072699997494,134.7287168
6342.95625,6330.80286,,821.82291,821.19909,,6342.95625,6330.80286,12.1533900003706,147.7048885
6354.92538,6342.95625,,823.23927,821.82291,,6354.92538,6342.95625,11.9691300001195,143.260073
6367.23861,6354.92538,,824.11839,823.23927,,6367.23861,6354.92538,12.3132299998006,151.615633
6379.66506,6367.23861,,826.44273,824.11839,,6379.66506,6367.23861,12.42645000009,154.4166596
6391.73187,6379.66506,,827.72478,826.44273,,6391.73187,6379.66506,12.0668099999193,145.6079036
