index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
1275,T,3/8/2019 12:07,30.30553894,78.09812378,15,619,,0,,22,33,,
1276,T,3/8/2019 12:07,30.30553656,78.09812042,15,619,,0,,22,33,,
1277,T,3/8/2019 12:07,30.30553733,78.0981193,15,619,,0,,22,33,,
1278,T,3/8/2019 12:07,30.30553927,78.09811977,15,619,,0,,22,33,,
1279,T,3/8/2019 12:07,30.30554057,78.09812445,15,619,,0,,22,33,,
1280,T,3/8/2019 12:07,30.30554252,78.09812801,15,619,,0,,22,33,,
1281,T,3/8/2019 12:07,30.30551111,78.09812349,15,619,,3.95,192,22,33,,
1282,T,3/8/2019 12:07,30.30546173,78.09812128,14,618,,4.91,184,22,33,,
1283,T,3/8/2019 12:07,30.30536971,78.09812065,14,617,,5.59,179,23,33,,
1284,T,3/8/2019 12:07,30.30531527,78.09812801,14,618,,5.47,178,23,33,,
1285,T,3/8/2019 12:07,30.30525052,78.09812092,15,620,,5.7,180,23,33,,
1286,T,3/8/2019 12:07,30.30519894,78.09812428,15,620,,5.81,180,23,33,,
1287,T,3/8/2019 12:07,30.30514284,78.09811771,15,620,,6.17,184,23,33,,
1288,T,3/8/2019 12:07,30.30508658,78.09812077,15,618,,7.06,181,23,33,,
1289,T,3/8/2019 12:07,30.30502158,78.09811144,15,618,,7.32,181,23,33,,
1290,T,3/8/2019 12:07,30.30494126,78.09810478,15,618,,7.02,184,23,33,,
1291,T,3/8/2019 12:07,30.30487865,78.09811265,15,618,,6.79,182,23,33,,
1292,T,3/8/2019 12:07,30.30480574,78.09811705,15,618,,6.87,177,22,33,,
1293,T,3/8/2019 12:07,30.30475958,78.0981241,15,617,,6.63,178,22,33,,
1294,T,3/8/2019 12:07,30.30468782,78.09813692,15,618,,6.75,176,22,33,,
1295,T,3/8/2019 12:07,30.30459385,78.09815985,15,619,,7.1,174,22,33,,
1296,T,3/8/2019 12:07,30.30453627,78.09814641,15,619,,7.09,183,22,33,,
1297,T,3/8/2019 12:07,30.30446777,78.09811707,15,618,,7.08,180,23,33,,
1298,T,3/8/2019 12:07,30.30441199,78.09811022,15,618,,6.83,178,23,33,,
1299,T,3/8/2019 12:07,30.30437504,78.09810645,15,615,,7.91,177,23,33,,
1300,T,3/8/2019 12:07,30.30430529,78.09810443,15,614,,7.72,180,23,33,,
1301,T,3/8/2019 12:07,30.30420001,78.09811194,15,614,,8.76,183,23,33,,
1302,T,3/8/2019 12:07,30.30409863,78.09812045,14,615,,9.06,186,23,33,,
1303,T,3/8/2019 12:07,30.30400231,78.0981088,14,615,,9.1,186,23,33,,
1304,T,3/8/2019 12:07,30.30391318,78.09810862,15,616,,9.09,184,23,33,,
1305,T,3/8/2019 12:07,30.30382041,78.09811685,14,616,,9.35,178,22,32,,
1306,T,3/8/2019 12:07,30.30372824,78.09811592,14,615,,9.39,179,22,33,,
1307,T,3/8/2019 12:07,30.30363093,78.09812418,14,615,,9.25,181,23,33,,
1308,T,3/8/2019 12:07,30.30353827,78.09811928,14,615,,9.9,183,23,33,,
1309,T,3/8/2019 12:07,30.3034378,78.09811292,14,614,,10.09,181,23,33,,
1310,T,3/8/2019 12:07,30.30335402,78.09812671,14,615,,9.45,180,24,33,,
1311,T,3/8/2019 12:07,30.30325951,78.09812107,14,614,,10.08,180,24,33,,
1312,T,3/8/2019 12:07,30.30316565,78.09811577,14,614,,10.05,182,24,33,,
1313,T,3/8/2019 12:07,30.30307211,78.09811257,14,614,,10.41,183,24,33,,
1314,T,3/8/2019 12:07,30.30299143,78.09810499,15,614,,9.53,182,24,33,,
1315,T,3/8/2019 12:07,30.30290646,78.0981053,15,614,,9.51,180,24,33,,
1316,T,3/8/2019 12:07,30.3028191,78.09810654,15,615,,9.85,180,24,33,,
1317,T,3/8/2019 12:07,30.30271217,78.09811015,15,615,,10.3,180,24,33,,
1318,T,3/8/2019 12:07,30.30260902,78.09810291,15,617,,10.4,181,24,33,,
1319,T,3/8/2019 12:07,30.30252539,78.09810591,15,617,,8.96,181,24,33,,
1320,T,3/8/2019 12:07,30.30243807,78.0981006,15,617,,7.89,186,24,33,,
1321,T,3/8/2019 12:07,30.30237911,78.09810524,15,617,,6.79,182,24,33,,
1322,T,3/8/2019 12:07,30.30233144,78.09811121,15,618,,6.35,179,24,33,,
1323,T,3/8/2019 12:07,30.30227386,78.09811324,15,618,,6.54,181,24,33,,
1324,T,3/8/2019 12:07,30.30222449,78.09811256,15,618,,6.16,184,24,33,,
1325,T,3/8/2019 12:07,30.30214683,78.09810636,14,617,,7.17,186,24,33,,
1326,T,3/8/2019 12:07,30.30206642,78.09809022,14,617,,7.44,187,24,33,,
1327,T,3/8/2019 12:08,30.30199081,78.09808325,15,616,,7.61,187,24,33,,
1328,T,3/8/2019 12:08,30.30191722,78.0980765,14,615,,7.86,187,24,33,,
1329,T,3/8/2019 12:08,30.30184229,78.09807128,14,616,,7.86,187,24,33,,
1330,T,3/8/2019 12:08,30.3017682,78.0980752,14,617,,7.79,183,24,33,,
1331,T,3/8/2019 12:08,30.30168753,78.09806075,14,615,,8.02,183,24,33,,
1332,T,3/8/2019 12:08,30.30161505,78.09805262,15,614,,8.06,184,24,33,,
1333,T,3/8/2019 12:08,30.3015299,78.09804725,15,614,,8.83,186,24,33,,
1334,T,3/8/2019 12:08,30.30145912,78.09804079,15,615,,8.39,184,24,33,,
1335,T,3/8/2019 12:08,30.30137282,78.09803159,15,614,,8.96,180,24,33,,
1336,T,3/8/2019 12:08,30.30127895,78.09804911,17,613,,9.18,176,23,32,,
1337,T,3/8/2019 12:08,30.30118743,78.09806679,15,614,,9.63,171,23,33,,
1338,T,3/8/2019 12:08,30.30109915,78.0980802,15,615,,9.58,173,22,33,,
1339,T,3/8/2019 12:08,30.30101494,78.09808349,15,615,,9.77,177,22,33,,
1340,T,3/8/2019 12:08,30.30090008,78.09811736,17,615,,10.3,171,22,33,,
1341,T,3/8/2019 12:08,30.30083205,78.0981205,17,615,,9.28,172,22,33,,
1342,T,3/8/2019 12:08,30.30075709,78.09814045,15,615,,10.1,174,22,33,,
1343,T,3/8/2019 12:08,30.30066764,78.09814585,15,617,,9.96,173,21,33,,
1344,T,3/8/2019 12:08,30.30056227,78.09817037,15,617,,10.84,172,21,33,,
1345,T,3/8/2019 12:08,30.30046504,78.09819379,15,617,,10.9,172,21,33,,
1346,T,3/8/2019 12:08,30.30036833,78.09821442,15,617,,11.06,171,21,33,,
1347,T,3/8/2019 12:08,30.30028152,78.09822294,15,619,,11.25,174,21,33,,
1348,T,3/8/2019 12:08,30.30018697,78.0982487,15,618,,10.77,176,21,33,,
1349,T,3/8/2019 12:08,30.30009401,78.09825873,15,618,,9.82,173,21,33,,
1350,T,3/8/2019 12:08,30.3000065,78.09827781,15,616,,9.74,172,21,33,,
1351,T,3/8/2019 12:08,30.29990507,78.09831821,15,616,,10.1,167,20,33,,
1352,T,3/8/2019 12:08,30.2998045,78.09834967,15,616,,10.29,166,20,33,,
1353,T,3/8/2019 12:08,30.29973567,78.09834922,17,614,,9.67,169,20,33,,
1354,T,3/8/2019 12:08,30.2996065,78.09840382,17,614,,10.93,168,20,33,,
1355,T,3/8/2019 12:08,30.29953766,78.09841616,18,614,,10.23,170,20,33,,
1356,T,3/8/2019 12:08,30.29945288,78.09842949,17,614,,10.27,172,20,33,,
1357,T,3/8/2019 12:08,30.29935395,78.0984427,17,614,,10.71,173,20,33,,
1358,T,3/8/2019 12:08,30.2992419,78.09847045,17,613,,10.38,171,20,33,,
1359,T,3/8/2019 12:08,30.29916416,78.09848668,17,613,,11.02,170,20,33,,
1360,T,3/8/2019 12:08,30.29904852,78.09849511,17,614,,11.23,172,20,33,,
1361,T,3/8/2019 12:08,30.29892718,78.09853601,15,612,,11.26,170,20,33,,
1362,T,3/8/2019 12:08,30.29883004,78.09853685,15,614,,11.1,172,20,33,,
1363,T,3/8/2019 12:08,30.29871059,78.09855241,15,613,,11.29,172,20,33,,
1364,T,3/8/2019 12:08,30.29858646,78.09857226,15,614,,11.36,172,20,33,,
1365,T,3/8/2019 12:08,30.29849999,78.09858428,15,614,,11.36,173,20,33,,
1366,T,3/8/2019 12:08,30.29840898,78.09858635,15,616,,11.36,173,20,33,,
1367,T,3/8/2019 12:08,30.29830943,78.09862747,15,616,,11.51,169,20,33,,
1368,T,3/8/2019 12:08,30.29820749,78.09866525,17,616,,11.6,168,20,33,,
1369,T,3/8/2019 12:08,30.2981027,78.09870205,18,616,,11.7,166,20,33,,
1370,T,3/8/2019 12:08,30.29800622,78.09871114,17,615,,10.26,168,20,33,,
1371,T,3/8/2019 12:08,30.29792627,78.09872449,15,615,,9.22,170,20,33,,
1372,T,3/8/2019 12:08,30.29785491,78.09875114,17,615,,9.09,170,20,33,,
1373,T,3/8/2019 12:08,30.29778324,78.09876496,17,615,,7.77,169,20,33,,
1374,T,3/8/2019 12:08,30.29772694,78.09876769,15,617,,6.16,171,20,33,,
1375,T,3/8/2019 12:08,30.2976661,78.09879571,15,617,,6.09,170,20,33,,
1376,T,3/8/2019 12:08,30.29763019,78.09880378,15,617,,5.23,173,20,33,,
1377,T,3/8/2019 12:08,30.2975985,78.09881438,15,617,,4.29,172,20,33,,
1378,T,3/8/2019 12:08,30.29754692,78.09881944,15,618,,5.88,172,20,33,,
1379,T,3/8/2019 12:08,30.29748153,78.09883243,15,618,,6.41,171,20,33,,
1380,T,3/8/2019 12:08,30.29741703,78.09883076,15,618,,6.54,173,20,33,,
1381,T,3/8/2019 12:08,30.29735365,78.09882533,15,618,,7.14,175,20,33,,
1382,T,3/8/2019 12:08,30.29728507,78.09883665,15,618,,7.41,171,20,33,,
1383,T,3/8/2019 12:08,30.29722771,78.09884903,15,619,,7.69,167,20,33,,
1384,T,3/8/2019 12:08,30.29716036,78.09886718,15,620,,7.11,169,20,33,,
1385,T,3/8/2019 12:08,30.29708673,78.09888745,15,618,,7.36,167,20,33,,
1386,T,3/8/2019 12:08,30.29701676,78.09890073,15,618,,7.58,168,20,33,,
1387,T,3/8/2019 12:09,30.29694582,78.0989019,17,617,,7.52,170,20,33,,
1388,T,3/8/2019 12:09,30.296871,78.09890797,18,616,,7.98,174,20,33,,
1389,T,3/8/2019 12:09,30.29678338,78.09893459,17,616,,8.47,169,20,33,,
1390,T,3/8/2019 12:09,30.29666033,78.09897659,17,616,,9.72,168,20,33,,
1391,T,3/8/2019 12:09,30.29660377,78.09898578,17,616,,9.28,169,20,33,,
1392,T,3/8/2019 12:09,30.2965082,78.09902507,17,616,,9.57,167,20,33,,
1393,T,3/8/2019 12:09,30.29643801,78.09904165,15,616,,8.91,167,20,33,,
1394,T,3/8/2019 12:09,30.29636782,78.09906046,15,615,,8.58,168,20,33,,
1395,T,3/8/2019 12:09,30.29630158,78.09906611,15,616,,8.31,166,21,33,,
1396,T,3/8/2019 12:09,30.29620791,78.09909053,15,616,,8.42,165,21,33,,
1397,T,3/8/2019 12:09,30.29615347,78.09911592,15,616,,7.54,161,21,33,,
1398,T,3/8/2019 12:09,30.29611434,78.09913069,17,616,,6.49,161,21,33,,
1399,T,3/8/2019 12:09,30.29602983,78.09915719,18,616,,7.17,162,21,33,,
1400,T,3/8/2019 12:09,30.29598726,78.09917239,20,616,,6.57,161,21,33,,
1401,T,3/8/2019 12:09,30.29589143,78.09928993,21,616,,8.24,149,21,33,,
1402,T,3/8/2019 12:09,30.29590953,78.09931772,21,615,,6.05,143,21,33,,
1403,T,3/8/2019 12:09,30.29591548,78.09929342,20,615,,4.03,151,21,33,,
1404,T,3/8/2019 12:09,30.29592305,78.09926924,20,615,,2.76,155,20,33,,
1405,T,3/8/2019 12:09,30.29591649,78.09925434,20,614,,2.18,158,20,33,,
1406,T,3/8/2019 12:09,30.29590262,78.09925411,20,614,,1.98,159,20,33,,
1407,T,3/8/2019 12:09,30.29588074,78.09925203,17,614,,1.97,171,20,33,,
1408,T,3/8/2019 12:09,30.29585713,78.09925964,17,614,,2.64,179,20,33,,
1409,T,3/8/2019 12:09,30.2958412,78.09925763,15,615,,3.45,170,20,33,,
1410,T,3/8/2019 12:09,30.295795,78.09925792,15,615,,4.18,167,20,33,,
1411,T,3/8/2019 12:09,30.29578149,78.09923727,15,613,,4.32,171,20,33,,
1412,T,3/8/2019 12:09,30.29573471,78.09924464,15,613,,4.88,173,20,33,,
1413,T,3/8/2019 12:09,30.29569915,78.09923116,15,613,,5.1,176,20,33,,
1414,T,3/8/2019 12:09,30.29564997,78.09922945,15,613,,5.7,172,20,33,,
1415,T,3/8/2019 12:09,30.29558614,78.09925198,15,612,,6.18,169,20,33,,
1416,T,3/8/2019 12:09,30.2955175,78.09926459,15,612,,6.56,169,20,33,,
1417,T,3/8/2019 12:09,30.29545041,78.09928205,15,613,,6.9,168,21,33,,
1418,T,3/8/2019 12:09,30.29539431,78.09929299,14,614,,6.89,168,21,33,,
1419,T,3/8/2019 12:09,30.29531863,78.09930803,15,614,,8.28,169,21,33,,
1420,T,3/8/2019 12:09,30.29525238,78.09932255,15,614,,7.79,169,22,33,,
1421,T,3/8/2019 12:09,30.29518085,78.09934673,15,615,,7.97,168,22,33,,
1422,T,3/8/2019 12:09,30.29509199,78.0993746,15,615,,8.81,169,22,33,,
1423,T,3/8/2019 12:09,30.29501809,78.09939319,15,615,,8.86,169,21,33,,
1424,T,3/8/2019 12:09,30.29493227,78.09941628,15,615,,9.23,168,21,33,,
1425,T,3/8/2019 12:09,30.29485402,78.09945016,15,616,,9.16,166,21,33,,
1426,T,3/8/2019 12:09,30.29477786,78.09947764,15,616,,9.13,166,21,33,,
1427,T,3/8/2019 12:09,30.29470939,78.09948484,15,615,,8.79,167,21,33,,
1428,T,3/8/2019 12:09,30.29462526,78.09950106,15,616,,9.38,169,21,33,,
1429,T,3/8/2019 12:09,30.2945357,78.09952362,15,616,,9.98,168,21,33,,
1430,T,3/8/2019 12:09,30.29442207,78.09956556,15,615,,10.44,169,21,33,,
1431,T,3/8/2019 12:09,30.29432372,78.09960339,14,616,,10.67,165,21,33,,
1432,T,3/8/2019 12:09,30.29423587,78.09962429,14,616,,10.69,166,21,33,,
1433,T,3/8/2019 12:09,30.29414878,78.09964816,15,616,,10.6,166,21,33,,
1434,T,3/8/2019 12:09,30.2940651,78.09970727,15,616,,10.43,156,21,33,,
1435,T,3/8/2019 12:09,30.29397427,78.09977227,15,617,,10.7,147,21,33,,
1436,T,3/8/2019 12:09,30.29391518,78.09982427,17,616,,10.35,143,21,33,,
1437,T,3/8/2019 12:09,30.29383478,78.09989731,17,616,,10.67,141,21,33,,
1438,T,3/8/2019 12:09,30.29375789,78.09997441,18,616,,10.94,143,21,33,,
1439,T,3/8/2019 12:09,30.29368897,78.10004601,18,617,,10.75,146,21,33,,
1440,T,3/8/2019 12:09,30.29360726,78.10010107,18,617,,10.73,145,20,32,,
1441,T,3/8/2019 12:09,30.293553,78.10015517,18,617,,10.08,143,20,33,,
1442,T,3/8/2019 12:09,30.29351555,78.10020564,20,617,,9.33,140,20,33,,
1443,T,3/8/2019 12:09,30.29345186,78.10024726,18,617,,9.01,144,20,33,,
1444,T,3/8/2019 12:09,30.29328526,78.10037136,18,616,,11.24,144,20,33,,
1445,T,3/8/2019 12:09,30.29317657,78.10047819,18,617,,11.48,142,21,33,,
1446,T,3/8/2019 12:09,30.29308065,78.10051853,20,616,,11.19,145,21,33,,
1447,T,3/8/2019 12:10,30.29302307,78.10053466,20,615,,9.63,142,22,33,,
1448,T,3/8/2019 12:10,30.2929655,78.10060374,20,615,,9.21,140,22,33,,
1449,T,3/8/2019 12:10,30.29284605,78.10070805,20,616,,10.2,144,22,33,,
1450,T,3/8/2019 12:10,30.29282909,78.10074406,20,615,,8.77,138,22,33,,
1451,T,3/8/2019 12:10,30.29282346,78.10078237,21,615,,7.67,137,22,33,,
1452,T,3/8/2019 12:10,30.29285176,78.10078366,20,617,,5.82,136,22,33,,
1453,T,3/8/2019 12:10,30.29285692,78.10080393,20,616,,4.61,132,22,33,,
1454,T,3/8/2019 12:10,30.29287751,78.10079713,17,616,,2.71,129,22,33,,
1455,T,3/8/2019 12:10,30.29289048,78.10081606,17,615,,2.49,131,22,33,,
1456,T,3/8/2019 12:10,30.29289464,78.10082832,17,616,,1.73,128,22,33,,
1457,T,3/8/2019 12:10,30.29285426,78.10081516,17,615,,1.28,152,22,33,,
1458,T,3/8/2019 12:10,30.29286245,78.10082028,15,616,,0.66,144,22,33,,
1459,T,3/8/2019 12:10,30.29288332,78.10080505,17,617,,0,,22,33,,
1460,T,3/8/2019 12:10,30.29285911,78.10082387,17,618,,0.79,151,22,33,,
1461,T,3/8/2019 12:10,30.29288361,78.10077497,17,618,,0.87,276,23,33,,
1462,T,3/8/2019 12:10,30.29287646,78.10075052,17,618,,1.03,268,23,33,,
1463,T,3/8/2019 12:10,30.29287059,78.10070757,18,619,,2.18,265,23,33,,
1464,T,3/8/2019 12:10,30.29286897,78.10069451,18,619,,1.24,266,23,33,,
1465,T,3/8/2019 12:10,30.29286983,78.10068159,17,621,,1.11,266,23,33,,
1466,T,3/8/2019 12:10,30.29287139,78.10067804,17,621,,0.54,268,23,33,,
1467,T,3/8/2019 12:10,30.29286755,78.10069016,17,621,,0.69,250,24,33,,
1468,T,3/8/2019 12:10,30.292861,78.10071865,17,621,,1.41,119,25,33,,
1469,T,3/8/2019 12:10,30.29285976,78.10075953,17,620,,1.5,104,25,33,,
1470,T,3/8/2019 12:10,30.29284925,78.10079075,15,619,,2.54,124,25,33,,
1471,T,3/8/2019 12:10,30.29283241,78.1008247,15,618,,2.69,136,25,33,,
1472,T,3/8/2019 12:10,30.29280735,78.10085621,15,618,,3.72,148,25,33,,
1473,T,3/8/2019 12:10,30.29277639,78.10088969,15,618,,4.49,145,24,32,,
1474,T,3/8/2019 12:10,30.29274389,78.10092419,15,618,,5.05,145,24,33,,
1475,T,3/8/2019 12:10,30.29270894,78.10096351,15,618,,5.11,143,24,33,,
1476,T,3/8/2019 12:10,30.29267167,78.10100405,15,618,,5.65,142,24,33,,
1477,T,3/8/2019 12:10,30.29263968,78.10104466,15,618,,5.53,143,24,33,,
1478,T,3/8/2019 12:10,30.29259887,78.10108056,15,618,,5.6,143,24,33,,
1479,T,3/8/2019 12:10,30.29256036,78.10111826,17,617,,5.71,144,24,33,,
1480,T,3/8/2019 12:10,30.29251856,78.10114326,17,617,,5.65,147,24,33,,
1481,T,3/8/2019 12:10,30.29241531,78.10122403,18,618,,7.36,146,24,33,,
1482,T,3/8/2019 12:10,30.29237115,78.10127657,20,618,,7.4,140,24,33,,
1483,T,3/8/2019 12:10,30.29233516,78.10130858,18,617,,7.14,143,23,33,,
1484,T,3/8/2019 12:10,30.29227591,78.10135743,17,617,,8.56,146,23,33,,
1485,T,3/8/2019 12:10,30.2921978,78.1014121,15,617,,8.33,148,23,33,,
1486,T,3/8/2019 12:10,30.29211377,78.10149916,15,617,,8.61,148,24,33,,
1487,T,3/8/2019 12:10,30.29200254,78.10159162,15,617,,9.57,146,24,33,,
1488,T,3/8/2019 12:10,30.29194156,78.10165329,17,617,,9.4,145,24,33,,
1489,T,3/8/2019 12:10,30.29187285,78.1017028,18,617,,9.35,144,24,33,,
1490,T,3/8/2019 12:10,30.29176393,78.1017561,18,616,,9.96,145,24,33,,
1491,T,3/8/2019 12:10,30.29172396,78.10179925,18,615,,9.08,143,24,33,,
1492,T,3/8/2019 12:10,30.29165961,78.10184567,17,614,,7.66,146,24,33,,
1493,T,3/8/2019 12:10,30.29160612,78.10188318,17,613,,7.62,147,24,33,,
1494,T,3/8/2019 12:10,30.29154224,78.10193109,18,614,,7.76,148,24,33,,
1495,T,3/8/2019 12:10,30.29149979,78.10196864,18,613,,7.34,144,24,33,,
1496,T,3/8/2019 12:10,30.29145672,78.10200907,17,614,,7.76,144,24,33,,
1497,T,3/8/2019 12:10,30.29141231,78.10206255,15,614,,7.93,140,23,33,,
1498,T,3/8/2019 12:10,30.29134903,78.10213608,15,614,,8.02,140,24,33,,
1499,T,3/8/2019 12:10,30.29128784,78.10219004,15,615,,8.26,139,21,32,,
1500,T,3/8/2019 12:10,30.29122436,78.10225841,15,615,,8.49,141,22,32,,
1501,T,3/8/2019 12:10,30.29115863,78.10231381,17,615,,8.56,142,22,32,,
