type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
T,12/22/2018 11:15,30.31916694,78.07957221,14,629,0,,21,32,
T,12/22/2018 11:15,30.31916695,78.0795722,14,629,0,,21,32,
T,12/22/2018 11:16,30.31916695,78.07957219,14,629,0,,21,32,
T,12/22/2018 11:16,30.31916683,78.07957218,14,629,0,,21,32,
T,12/22/2018 11:16,30.31916678,78.07957217,14,629,0,,21,32,
T,12/22/2018 11:16,30.31916675,78.07957218,14,629,0,,21,32,
T,12/22/2018 11:16,30.31916675,78.07957219,14,629,0,,21,32,
T,12/22/2018 11:16,30.31916675,78.07957221,14,629,0,,22,31,
T,12/22/2018 11:16,30.31916673,78.07957222,14,629,0,,22,31,
T,12/22/2018 11:16,30.31916672,78.07957224,14,629,0,,22,31,
T,12/22/2018 11:16,30.3191667,78.07957225,14,629,0,,22,31,
T,12/22/2018 11:16,30.31916668,78.07957225,14,629,0,,22,31,
T,12/22/2018 11:16,30.31916667,78.07957225,14,629,0,,22,31,
T,12/22/2018 11:16,30.31916666,78.07957227,14,629,0,,22,31,
T,12/22/2018 11:16,30.31916096,78.07957754,14,627,0.7,173,22,31,
T,12/22/2018 11:16,30.31914956,78.07958592,14,627,1.12,166,22,31,
T,12/22/2018 11:16,30.31913433,78.07959677,14,627,1.41,155,22,31,
T,12/22/2018 11:16,30.31911918,78.07961003,14,625,1.35,150,22,31,
T,12/22/2018 11:16,30.31910766,78.07962235,14,624,1.01,144,23,31,
T,12/22/2018 11:16,30.31910019,78.07963564,14,623,0.94,136,23,31,
T,12/22/2018 11:16,30.31909665,78.07964914,14,623,0.47,119,24,31,
T,12/22/2018 11:16,30.3190915,78.07966622,14,622,0.91,109,24,31,
T,12/22/2018 11:16,30.3190828,78.07969042,14,622,1.53,113,24,31,
T,12/22/2018 11:16,30.31907298,78.07971137,14,623,0.83,126,24,31,
T,12/22/2018 11:16,30.319062,78.0797314,14,625,1.81,122,25,31,
T,12/22/2018 11:16,30.31904035,78.07975742,14,624,2.91,137,25,31,
T,12/22/2018 11:16,30.31900833,78.0797878,14,624,3.81,143,25,31,
T,12/22/2018 11:16,30.31896948,78.07982166,14,624,4.48,146,25,31,
T,12/22/2018 11:16,30.31888502,78.07990726,14,621,4.91,145,25,31,
T,12/22/2018 11:16,30.31884275,78.07993527,14,620,5.16,151,25,31,
T,12/22/2018 11:16,30.31879175,78.07997403,14,620,5.92,149,25,31,
T,12/22/2018 11:16,30.31874167,78.08000941,15,620,6.49,150,25,31,
T,12/22/2018 11:16,30.31869436,78.08003773,14,621,6.78,151,24,31,
T,12/22/2018 11:16,30.31862082,78.08009125,14,623,7.97,150,24,31,
T,12/22/2018 11:16,30.31856499,78.08013431,14,620,8.39,150,24,31,
T,12/22/2018 11:16,30.318488,78.08016428,14,623,8.68,155,24,31,
T,12/22/2018 11:16,30.31841408,78.08020964,15,624,9.18,154,24,31,
T,12/22/2018 11:16,30.31833214,78.08025821,14,624,9.98,152,25,31,
T,12/22/2018 11:16,30.31825046,78.08030041,14,624,9.99,154,25,31,
T,12/22/2018 11:16,30.3181782,78.08037729,14,624,9.94,151,25,31,
T,12/22/2018 11:16,30.31809653,78.08043982,14,623,10.2,151,25,31,
T,12/22/2018 11:16,30.31801018,78.08048652,14,624,10.55,152,25,31,
T,12/22/2018 11:16,30.31793509,78.08053668,14,624,10.24,151,25,31,
T,12/22/2018 11:16,30.31785503,78.08055259,15,624,9.71,157,25,31,
T,12/22/2018 11:16,30.31775467,78.08061419,15,623,11.24,155,25,31,
T,12/22/2018 11:16,30.31766277,78.08066224,15,626,11.17,155,25,31,
T,12/22/2018 11:16,30.3175731,78.08071968,15,626,11.18,153,25,31,
T,12/22/2018 11:16,30.31748177,78.08076854,14,627,10.67,152,25,31,
T,12/22/2018 11:16,30.31740797,78.08080366,14,625,10.07,150,25,31,
T,12/22/2018 11:16,30.31733487,78.08085194,15,626,9.77,150,25,31,
T,12/22/2018 11:16,30.31724195,78.08092057,17,626,10.53,149,25,31,
T,12/22/2018 11:16,30.31719852,78.08098631,17,625,9.38,142,25,31,
T,12/22/2018 11:16,30.31713236,78.08102826,15,625,9.27,141,25,31,
T,12/22/2018 11:16,30.31707494,78.081092,15,624,8.59,139,24,31,
T,12/22/2018 11:16,30.317013,78.08118057,15,625,9.17,134,24,30,
T,12/22/2018 11:16,30.31695358,78.08124239,15,625,8.98,134,23,30,
T,12/22/2018 11:16,30.31691457,78.08133509,15,625,9.53,124,23,30,
T,12/22/2018 11:16,30.31685302,78.0814079,15,625,9.69,130,24,30,
T,12/22/2018 11:16,30.31678936,78.0814962,15,626,10.8,127,24,30,
T,12/22/2018 11:16,30.31673327,78.08159333,15,626,10.8,130,24,30,
T,12/22/2018 11:16,30.31666082,78.0816848,15,626,11.3,130,24,30,
T,12/22/2018 11:16,30.31658611,78.08178849,15,626,11.73,130,24,30,
T,12/22/2018 11:17,30.31651322,78.08189163,15,626,11.98,130,24,30,
T,12/22/2018 11:17,30.3164495,78.08199473,15,626,12,128,24,30,
T,12/22/2018 11:17,30.31638627,78.08210524,15,626,11.69,121,24,30,
T,12/22/2018 11:17,30.31634052,78.08218512,15,627,10.12,118,24,30,
T,12/22/2018 11:17,30.31629214,78.08228263,15,627,10.1,119,24,30,
T,12/22/2018 11:17,30.31625774,78.08238314,15,626,9.62,114,24,30,
T,12/22/2018 11:17,30.31623187,78.08247982,15,627,9.3,112,23,30,
T,12/22/2018 11:17,30.31618837,78.08258252,15,626,9.72,111,23,30,
T,12/22/2018 11:17,30.31614278,78.08269323,15,626,10.37,112,23,30,
T,12/22/2018 11:17,30.31610796,78.08279848,17,625,10.19,111,23,30,
T,12/22/2018 11:17,30.31608333,78.08294004,17,626,11.26,107,23,30,
T,12/22/2018 11:17,30.31604203,78.08305373,17,626,11.36,110,23,30,
T,12/22/2018 11:17,30.3160083,78.08315816,15,625,10.85,110,23,30,
T,12/22/2018 11:17,30.31596606,78.08327562,15,624,10.58,113,22,29,
T,12/22/2018 11:17,30.31594786,78.08337241,17,626,9.98,113,22,30,
T,12/22/2018 11:17,30.31592133,78.0834662,17,625,9.51,114,22,30,
T,12/22/2018 11:17,30.31584727,78.08351068,15,626,8.38,131,22,30,
T,12/22/2018 11:17,30.31578624,78.08359916,15,626,8.96,128,22,30,
T,12/22/2018 11:17,30.31573423,78.08370301,15,624,10.21,130,22,30,
T,12/22/2018 11:17,30.31566332,78.0837734,14,624,10.33,131,22,30,
T,12/22/2018 11:17,30.31559267,78.08385853,14,624,11.13,134,23,30,
T,12/22/2018 11:17,30.31552084,78.08395163,15,624,11.26,134,23,30,
T,12/22/2018 11:17,30.31544568,78.08403967,15,625,11.3,134,23,30,
T,12/22/2018 11:17,30.31539038,78.08415297,15,625,11.32,130,23,30,
T,12/22/2018 11:17,30.31531995,78.0842391,14,626,11.05,135,23,30,
T,12/22/2018 11:17,30.31524071,78.08432053,14,626,10.89,138,23,30,
T,12/22/2018 11:17,30.31517763,78.08439114,5,626,9.84,135,23,30,
T,12/22/2018 11:17,30.31510493,78.08445851,5,625,9.61,135,23,30,
T,12/22/2018 11:17,30.31504716,78.08451777,5,625,9.24,137,22,30,
T,12/22/2018 11:17,30.31497537,78.08458633,5,624,8.84,139,23,30,
T,12/22/2018 11:17,30.314928,78.08464884,5,622,8.12,133,22,30,
T,12/22/2018 11:17,30.31487852,78.08470154,5,621,7.77,137,22,30,
T,12/22/2018 11:17,30.31483271,78.08475657,5,620,7.28,136,22,30,
T,12/22/2018 11:17,30.31479356,78.08479687,5,620,6.28,136,22,30,
T,12/22/2018 11:17,30.31475517,78.08483792,5,619,5.61,137,22,30,
T,12/22/2018 11:17,30.31472207,78.08487463,5,618,5.11,138,22,30,
T,12/22/2018 11:17,30.31469842,78.08490323,5,618,4.26,137,23,30,
T,12/22/2018 11:17,30.3147166,78.08489469,5,618,0.72,137,22,30,
T,12/22/2018 11:17,30.31471862,78.08489091,5,618,0.25,137,22,30,
T,12/22/2018 11:17,30.31472465,78.08489127,6,617,0.19,137,22,30,
T,12/22/2018 11:17,30.31473419,78.08488431,8,618,0.23,137,23,30,
T,12/22/2018 11:17,30.31470791,78.08492124,8,618,1.24,131,23,30,
T,12/22/2018 11:17,30.31466518,78.08496372,8,620,2.9,137,23,30,
T,12/22/2018 11:17,30.31461243,78.08500914,6,619,4.09,138,23,30,
T,12/22/2018 11:17,30.31457977,78.08506211,5,620,5.17,132,23,30,
T,12/22/2018 11:17,30.31454607,78.08512605,6,620,5.31,131,23,31,
T,12/22/2018 11:17,30.31451706,78.08515532,6,618,4.91,132,24,31,
T,12/22/2018 11:17,30.31449714,78.0851631,5,619,4.26,139,24,31,
T,12/22/2018 11:17,30.3144696,78.08519938,5,618,4.69,131,23,31,
T,12/22/2018 11:17,30.31442719,78.0852447,5,618,6.03,134,23,31,
T,12/22/2018 11:17,30.31440182,78.08529381,5,617,6.03,129,23,31,
T,12/22/2018 11:17,30.31436393,78.08534783,5,619,6.34,133,23,31,
T,12/22/2018 11:17,30.31432337,78.08538828,5,618,5.86,130,22,30,
T,12/22/2018 11:17,30.31428703,78.08543038,5,619,6.34,130,22,30,
T,12/22/2018 11:17,30.31423322,78.08549788,5,618,8.01,130,22,30,
T,12/22/2018 11:17,30.31418787,78.08559209,5,619,8.95,124,22,30,
T,12/22/2018 11:17,30.314139,78.08566832,5,619,9.52,123,22,30,
T,12/22/2018 11:17,30.31409597,78.08575604,5,618,9.48,121,22,30,
T,12/22/2018 11:17,30.31404935,78.08584186,5,617,9.83,123,22,30,
T,12/22/2018 11:17,30.31400503,78.08592869,5,617,9.92,122,22,30,
T,12/22/2018 11:18,30.31395815,78.0860196,6,617,10.04,122,22,30,
T,12/22/2018 11:18,30.31389596,78.08611932,8,618,10.63,123,22,30,
T,12/22/2018 11:18,30.31385587,78.08621525,6,618,10.13,119,22,30,
T,12/22/2018 11:18,30.31383097,78.08626711,6,621,10.13,119,1,29,
T,12/22/2018 11:18,30.31376825,78.0863899,8,621,9.45,120,8,29,
T,12/22/2018 11:18,30.31370797,78.08649392,8,620,10.13,126,11,29,
T,12/22/2018 11:18,30.31365761,78.08657185,8,619,10.16,126,11,29,
T,12/22/2018 11:18,30.31361213,78.0866645,8,619,10.13,125,12,29,
T,12/22/2018 11:18,30.3135674,78.08674754,8,619,8.92,124,13,29,
T,12/22/2018 11:18,30.3135378,78.08682463,8,619,8.85,120,13,29,
T,12/22/2018 11:18,30.31347448,78.0868978,6,617,9.44,127,13,29,
T,12/22/2018 11:18,30.31342589,78.0869766,8,618,9.33,127,13,29,
T,12/22/2018 11:18,30.31339408,78.08704843,6,618,8.49,126,13,29,
T,12/22/2018 11:18,30.31333113,78.08711907,8,617,8.82,129,13,29,
T,12/22/2018 11:18,30.31326842,78.08717468,9,621,8.98,133,14,29,
T,12/22/2018 11:18,30.31319771,78.08723835,8,620,8.4,136,16,29,
T,12/22/2018 11:18,30.31312461,78.08730128,9,618,8.56,138,16,29,
T,12/22/2018 11:18,30.31303015,78.08739151,9,619,10.39,137,18,29,
T,12/22/2018 11:18,30.31297843,78.08747813,6,622,10.16,126,19,29,
T,12/22/2018 11:18,30.3129261,78.08757242,6,625,10.24,125,19,29,
T,12/22/2018 11:18,30.31288734,78.0876731,6,626,10.26,122,19,29,
T,12/22/2018 11:18,30.3128545,78.08775836,6,624,9.6,120,21,29,
T,12/22/2018 11:18,30.31281095,78.08786472,6,625,9.86,116,21,29,
T,12/22/2018 11:18,30.31277655,78.08794604,6,626,9.37,118,21,29,
T,12/22/2018 11:18,30.31272983,78.08803279,8,626,9.41,118,21,29,
T,12/22/2018 11:18,30.31270457,78.08810659,6,625,7.74,117,21,29,
T,12/22/2018 11:18,30.31268193,78.08814692,6,626,5.19,118,21,29,
T,12/22/2018 11:18,30.31265503,78.08819556,14,625,4.82,121,22,29,
T,12/22/2018 11:18,30.31262073,78.08825994,14,624,5.67,119,22,29,
T,12/22/2018 11:18,30.31258623,78.08832692,14,622,5.67,119,22,29,
T,12/22/2018 11:18,30.31255635,78.08838491,14,621,6.22,120,23,29,
T,12/22/2018 11:18,30.31251874,78.0884743,14,622,7.24,121,23,29,
T,12/22/2018 11:18,30.31247851,78.08855471,14,621,8.21,120,23,29,
T,12/22/2018 11:18,30.31243909,78.08864229,15,621,8.86,116,23,29,
T,12/22/2018 11:18,30.31240749,78.08874383,15,620,9.68,114,23,29,
T,12/22/2018 11:18,30.31238212,78.08884907,17,622,9.99,110,23,29,
T,12/22/2018 11:18,30.31233261,78.08896661,17,621,10.49,113,23,29,
T,12/22/2018 11:18,30.31227781,78.0890449,17,621,9.99,117,23,29,
T,12/22/2018 11:18,30.31221173,78.08912921,15,620,9.93,120,23,29,
T,12/22/2018 11:18,30.31216821,78.08923615,14,621,10.32,118,23,29,
T,12/22/2018 11:18,30.31211962,78.08933555,14,621,10.37,118,23,29,
T,12/22/2018 11:18,30.3120892,78.08943865,14,618,10.51,117,23,29,
T,12/22/2018 11:18,30.31203439,78.08952514,15,619,10.21,120,23,29,
T,12/22/2018 11:18,30.3120044,78.08964478,14,618,10.38,118,23,29,
T,12/22/2018 11:18,30.3119646,78.08974417,14,619,10.31,118,23,29,
T,12/22/2018 11:18,30.31191357,78.08982537,14,620,9.86,118,23,29,
T,12/22/2018 11:18,30.31187573,78.08991863,14,619,9.83,118,23,29,
T,12/22/2018 11:18,30.31182803,78.09001375,14,618,9.84,117,23,29,
T,12/22/2018 11:18,30.31178991,78.09010587,14,619,9.89,117,23,29,
T,12/22/2018 11:18,30.31174639,78.0901886,14,619,9.43,117,23,29,
T,12/22/2018 11:18,30.3117006,78.09026532,14,620,9.4,118,23,29,
T,12/22/2018 11:18,30.31165966,78.09034278,15,620,9.11,119,23,29,
T,12/22/2018 11:18,30.31163769,78.09040965,15,621,7.51,118,23,29,
T,12/22/2018 11:18,30.31161283,78.0904713,15,623,6.66,116,23,29,
T,12/22/2018 11:18,30.31156967,78.09052745,15,623,6.36,120,22,29,
T,12/22/2018 11:18,30.31154283,78.09058546,15,624,6.37,121,22,29,
T,12/22/2018 11:18,30.31150114,78.09064742,14,626,7.09,122,22,29,
T,12/22/2018 11:18,30.31145785,78.0907182,14,626,8.08,124,22,29,
T,12/22/2018 11:18,30.31141307,78.0907957,14,625,8.81,125,22,29,
T,12/22/2018 11:18,30.31137071,78.0908736,14,627,8.91,124,22,29,
T,12/22/2018 11:19,30.31132059,78.09095553,15,629,9.1,125,22,29,
T,12/22/2018 11:19,30.31125834,78.09102189,15,629,9.25,129,22,29,
T,12/22/2018 11:19,30.31120867,78.09109678,15,630,9.53,127,22,29,
T,12/22/2018 11:19,30.31114589,78.09118036,15,631,9.73,127,22,29,
T,12/22/2018 11:19,30.31108307,78.09125614,14,630,10,128,22,29,
T,12/22/2018 11:19,30.31102403,78.09136889,14,629,10.52,125,22,29,
T,12/22/2018 11:19,30.31097743,78.09148097,15,630,10.79,124,22,29,
T,12/22/2018 11:19,30.310932,78.09157531,14,629,10.54,127,22,29,
T,12/22/2018 11:19,30.31087938,78.09166083,14,628,10.49,126,22,29,
T,12/22/2018 11:19,30.31081388,78.09174318,14,626,10.51,128,22,29,
T,12/22/2018 11:19,30.31075459,78.09183027,14,627,10.7,129,22,29,
T,12/22/2018 11:19,30.31069399,78.09193538,14,626,11.1,128,22,29,
T,12/22/2018 11:19,30.31063711,78.09201775,14,627,10.61,127,22,29,
T,12/22/2018 11:19,30.31058034,78.09210407,14,626,10.57,127,22,29,
T,12/22/2018 11:19,30.31052153,78.09218495,14,625,10.25,126,22,29,
T,12/22/2018 11:19,30.31047175,78.09227925,15,625,10.36,124,22,29,
T,12/22/2018 11:19,30.31044939,78.09238328,14,624,10.16,115,22,29,
T,12/22/2018 11:19,30.31041068,78.09249477,14,624,10.05,110,22,29,
T,12/22/2018 11:19,30.31040267,78.09258609,14,627,9.98,107,22,29,
T,12/22/2018 11:19,30.31037883,78.09268011,14,626,9.24,108,22,29,
T,12/22/2018 11:19,30.3103671,78.09276082,14,627,8.1,106,22,29,
T,12/22/2018 11:19,30.3103465,78.09285781,15,627,8.28,105,22,29,
T,12/22/2018 11:19,30.31031629,78.09295008,15,627,8.21,103,22,29,
T,12/22/2018 11:19,30.31029107,78.09303223,14,627,8,108,22,29,
T,12/22/2018 11:19,30.31027128,78.09311075,15,626,7.94,109,22,29,
T,12/22/2018 11:19,30.31023306,78.09319559,14,626,8.15,112,22,29,
T,12/22/2018 11:19,30.31019991,78.09326585,14,624,8.02,114,22,29,
T,12/22/2018 11:19,30.31016643,78.09333464,15,625,7.7,117,22,29,
T,12/22/2018 11:19,30.31012597,78.09341192,15,627,7.56,119,22,29,
T,12/22/2018 11:19,30.31010068,78.09348082,15,627,7.38,117,23,29,
T,12/22/2018 11:19,30.31007269,78.09352631,14,626,6.67,120,23,29,
T,12/22/2018 11:19,30.31004737,78.09359014,14,625,6.32,122,23,29,
T,12/22/2018 11:19,30.31000442,78.09363933,14,624,6.2,126,23,29,
T,12/22/2018 11:19,30.30997114,78.09368064,14,624,5.78,126,22,29,
T,12/22/2018 11:19,30.30995004,78.09370798,15,624,4.69,134,22,29,
T,12/22/2018 11:19,30.30993587,78.09374222,15,625,4.24,123,22,30,
T,12/22/2018 11:19,30.30991408,78.09377098,15,624,3.88,125,22,30,
T,12/22/2018 11:19,30.30990805,78.09380157,14,624,3.95,122,23,30,
T,12/22/2018 11:19,30.30988601,78.09383746,14,625,3.74,119,23,30,
T,12/22/2018 11:19,30.30987679,78.09387805,14,624,4.17,121,23,30,
T,12/22/2018 11:19,30.30984608,78.09391669,14,622,4.71,128,23,30,
T,12/22/2018 11:19,30.30982657,78.09394164,14,622,2,132,23,31,
T,12/22/2018 11:19,30.30981691,78.09395149,14,622,0.77,136,23,31,
T,12/22/2018 11:19,30.30979999,78.0939695,14,623,3.74,133,22,31,
T,12/22/2018 11:19,30.30976666,78.09400592,14,623,3.52,133,23,31,
T,12/22/2018 11:19,30.30973231,78.0940462,14,624,3.11,128,23,31,
T,12/22/2018 11:19,30.30971936,78.09407873,14,624,2.8,119,23,31,
T,12/22/2018 11:19,30.30969646,78.09410324,14,624,2.75,130,23,31,
T,12/22/2018 11:19,30.30967851,78.09411302,14,624,2.66,137,22,31,
T,12/22/2018 11:19,30.30965168,78.09414318,14,625,3.52,139,23,32,
T,12/22/2018 11:19,30.30963986,78.09420087,15,624,4.03,124,23,32,
T,12/22/2018 11:19,30.30960303,78.09423882,15,625,4.41,129,23,32,
T,12/22/2018 11:19,30.30958371,78.09426794,15,625,4.27,129,23,32,
T,12/22/2018 11:19,30.30957073,78.09429247,14,625,1.91,120,23,32,
T,12/22/2018 11:19,30.30955318,78.09430935,14,627,1.97,138,23,32,
T,12/22/2018 11:19,30.30953335,78.09432926,14,626,2.01,134,23,32,
T,12/22/2018 11:19,30.30951887,78.09435094,14,626,0.26,141,22,32,
T,12/22/2018 11:19,30.30950766,78.09437045,14,624,1.46,140,22,32,
T,12/22/2018 11:19,30.30947295,78.09440934,14,625,5.38,136,21,32,
T,12/22/2018 11:19,30.30942555,78.09446051,14,625,5.81,141,23,32,
T,12/22/2018 11:20,30.30932786,78.09454942,14,624,6.36,147,22,32,
T,12/22/2018 11:20,30.30923335,78.09467341,14,625,6.25,148,22,32,
T,12/22/2018 11:20,30.30919521,78.09469935,14,627,6.39,148,21,32,
T,12/22/2018 11:20,30.30914483,78.09472626,14,626,5.96,149,21,32,
T,12/22/2018 11:20,30.30909337,78.09475076,14,625,5.62,147,21,32,
T,12/22/2018 11:20,30.30903783,78.09479535,14,624,5.86,147,21,32,
T,12/22/2018 11:20,30.30898952,78.09482067,14,624,5.96,149,22,32,
T,12/22/2018 11:20,30.30895755,78.09484897,14,624,5.5,144,22,32,
T,12/22/2018 11:20,30.30891755,78.09489454,14,624,5.71,140,22,32,
T,12/22/2018 11:20,30.30886254,78.09495086,14,623,6.68,136,22,32,
T,12/22/2018 11:20,30.308807,78.09502009,14,620,7.28,127,21,32,
T,12/22/2018 11:20,30.30877394,78.09508788,14,620,7.35,121,22,32,
T,12/22/2018 11:20,30.30873914,78.09515815,14,620,7.1,120,22,32,
T,12/22/2018 11:20,30.30871369,78.09522298,14,618,7.55,116,22,32,
T,12/22/2018 11:20,30.30867425,78.09528986,14,617,7.32,119,23,32,
T,12/22/2018 11:20,30.30864644,78.09534361,14,617,6.79,122,23,32,
T,12/22/2018 11:20,30.3086182,78.0954016,14,617,6.54,121,23,32,
T,12/22/2018 11:20,30.30859903,78.09542474,14,617,4.24,122,23,32,
T,12/22/2018 11:20,30.30858,78.09543291,14,617,2.91,132,23,32,
T,12/22/2018 11:20,30.308585,78.09543163,14,619,0.81,121,23,31,
T,12/22/2018 11:20,30.30858854,78.09541872,14,618,0.23,121,23,31,
T,12/22/2018 11:20,30.30859365,78.09541946,14,618,0,,23,31,
T,12/22/2018 11:20,30.30859586,78.09542051,14,618,0,,23,31,
T,12/22/2018 11:20,30.30859499,78.0954316,14,617,0.58,121,23,31,
T,12/22/2018 11:20,30.3085977,78.09544948,14,616,0.87,121,23,31,
T,12/22/2018 11:20,30.3086038,78.09546169,14,617,0.91,121,23,31,
T,12/22/2018 11:20,30.30862393,78.09546851,14,617,1.48,84,23,31,
T,12/22/2018 11:20,30.30861182,78.09549034,14,615,1.37,106,23,31,
T,12/22/2018 11:20,30.30860174,78.09549803,14,617,1.35,107,23,31,
T,12/22/2018 11:20,30.30859637,78.09551818,14,616,2.23,114,23,31,
T,12/22/2018 11:20,30.30859125,78.09554934,14,617,2.95,107,23,31,
T,12/22/2018 11:20,30.30858274,78.09559553,14,616,3.61,107,23,31,
T,12/22/2018 11:20,30.30855946,78.09563839,15,617,3.99,111,23,31,
T,12/22/2018 11:20,30.30855138,78.09569619,15,618,4.58,109,23,31,
T,12/22/2018 11:20,30.30853706,78.09573562,15,619,4.42,111,23,31,
T,12/22/2018 11:20,30.30850035,78.095748,14,619,3.73,117,23,31,
T,12/22/2018 11:20,30.30848696,78.09578115,14,620,3.34,114,23,31,
T,12/22/2018 11:20,30.30847481,78.09581562,14,620,3.22,103,23,32,
T,12/22/2018 11:20,30.30846609,78.09585446,14,621,3.75,107,23,32,
T,12/22/2018 11:20,30.30845842,78.09589339,14,620,3.46,102,23,32,
T,12/22/2018 11:20,30.30845298,78.09593645,14,621,4.22,99,23,32,
T,12/22/2018 11:20,30.30845336,78.09598525,14,621,4.52,90,23,32,
T,12/22/2018 11:20,30.30845946,78.09603045,14,622,3.93,82,23,32,
T,12/22/2018 11:20,30.30847263,78.09607206,14,621,4.07,73,23,32,
T,12/22/2018 11:20,30.30848525,78.09610041,14,621,1.71,68,22,32,
T,12/22/2018 11:20,30.30849487,78.09611383,14,622,1.11,64,23,32,
T,12/22/2018 11:20,30.30850394,78.09612942,14,621,1.71,63,23,32,
T,12/22/2018 11:20,30.30851602,78.09615359,14,621,2.51,64,23,32,
T,12/22/2018 11:20,30.30854029,78.09627128,15,624,4.35,75,23,32,
T,12/22/2018 11:20,30.30855411,78.09633243,15,624,4.91,76,22,32,
T,12/22/2018 11:20,30.30856945,78.09639467,14,622,5.08,77,23,32,
T,12/22/2018 11:20,30.30856478,78.09646571,14,622,5.64,83,23,32,
T,12/22/2018 11:20,30.30858405,78.09654389,14,620,6.05,74,23,32,
T,12/22/2018 11:20,30.30860339,78.0966067,14,619,5.14,73,23,32,
T,12/22/2018 11:20,30.30860926,78.09666481,14,619,5.46,73,23,31,
T,12/22/2018 11:20,30.30861561,78.09673595,14,619,5.67,78,23,31,
T,12/22/2018 11:20,30.30862524,78.09679222,14,619,5.61,80,22,31,
T,12/22/2018 11:20,30.30862388,78.09684925,14,619,5.63,84,22,31,
T,12/22/2018 11:20,30.30862904,78.09690941,14,618,5.66,85,22,31,
T,12/22/2018 11:20,30.3086243,78.0969617,14,619,5.25,91,23,31,
T,12/22/2018 11:21,30.30857519,78.09705908,14,619,6.75,109,23,31,
T,12/22/2018 11:21,30.30856737,78.09713643,14,619,6.91,107,23,31,
T,12/22/2018 11:21,30.30852534,78.09719512,14,619,7.45,118,23,31,
T,12/22/2018 11:21,30.30848693,78.0972759,14,619,7.49,118,23,31,
T,12/22/2018 11:21,30.30845115,78.09734613,14,618,7.46,121,23,31,
T,12/22/2018 11:21,30.30840441,78.09738225,15,620,6.91,127,23,31,
T,12/22/2018 11:21,30.30834882,78.097413,15,620,6.75,136,23,31,
T,12/22/2018 11:21,30.30829438,78.09748369,15,620,7.36,135,23,31,
T,12/22/2018 11:21,30.3082511,78.09754851,15,619,7.33,132,23,31,
T,12/22/2018 11:21,30.30821076,78.0976371,15,618,7.9,127,23,31,
T,12/22/2018 11:21,30.30816161,78.09768615,15,618,6.93,128,23,31,
T,12/22/2018 11:21,30.30811913,78.097729,15,619,6.24,128,23,31,
T,12/22/2018 11:21,30.30808828,78.09776083,14,619,5.31,131,23,31,
T,12/22/2018 11:21,30.30806116,78.09778165,14,619,4.99,135,23,31,
T,12/22/2018 11:21,30.30802899,78.09780616,15,618,5.18,141,22,30,
T,12/22/2018 11:21,30.30799943,78.09784621,15,619,5.83,140,22,31,
T,12/22/2018 11:21,30.30793361,78.09787327,15,619,6.49,154,22,31,
T,12/22/2018 11:21,30.30788527,78.09789502,15,618,6.16,159,22,31,
T,12/22/2018 11:21,30.30781493,78.09791203,15,616,6.71,163,22,31,
T,12/22/2018 11:21,30.30775598,78.09793112,15,615,6.63,162,21,31,
T,12/22/2018 11:21,30.3077052,78.0979322,15,614,5.5,166,21,31,
T,12/22/2018 11:21,30.30764796,78.09795908,15,615,5.92,159,21,31,
T,12/22/2018 11:21,30.30759413,78.09796883,15,617,5.98,162,21,31,
T,12/22/2018 11:21,30.30753731,78.09799184,15,617,6.4,164,21,31,
T,12/22/2018 11:21,30.30748641,78.09802142,15,617,6.36,155,21,31,
T,12/22/2018 11:21,30.30742042,78.09804911,14,617,7.32,156,21,31,
T,12/22/2018 11:21,30.30734359,78.09805909,14,616,7.67,163,22,31,
T,12/22/2018 11:21,30.30725206,78.09806926,14,616,8.21,167,22,31,
T,12/22/2018 11:21,30.30716921,78.09810248,14,614,8.05,168,22,31,
T,12/22/2018 11:21,30.30709936,78.09811481,14,614,7.39,171,22,31,
T,12/22/2018 11:21,30.3070426,78.09810892,14,612,7.14,173,22,31,
T,12/22/2018 11:21,30.30700172,78.09812356,14,609,6.48,172,22,31,
T,12/22/2018 11:21,30.30693064,78.09812705,15,611,7.11,175,22,31,
T,12/22/2018 11:21,30.30685025,78.09815159,14,610,8.14,166,22,31,
T,12/22/2018 11:21,30.30678402,78.0981713,14,610,8.06,166,22,31,
T,12/22/2018 11:21,30.30671265,78.098199,15,611,7.89,163,22,31,
T,12/22/2018 11:21,30.3066328,78.09822887,15,610,7.62,160,22,31,
T,12/22/2018 11:21,30.30657036,78.09826955,14,613,7.53,154,21,31,
T,12/22/2018 11:21,30.30655668,78.09831997,15,613,6,143,21,31,
T,12/22/2018 11:21,30.30652978,78.09837083,15,611,5.62,135,21,31,
T,12/22/2018 11:21,30.30652339,78.09836766,15,610,2.3,136,21,31,
T,12/22/2018 11:21,30.30650933,78.09837518,15,609,1.69,137,22,31,
T,12/22/2018 11:21,30.30648173,78.09840021,15,609,1.77,140,22,31,
T,12/22/2018 11:21,30.30645888,78.09839786,15,608,2.23,154,21,31,
T,12/22/2018 11:21,30.30644154,78.09842414,15,608,2.48,147,21,31,
T,12/22/2018 11:21,30.30640985,78.09842236,14,608,2.73,156,21,31,
T,12/22/2018 11:21,30.30638153,78.09840427,14,609,2.41,167,22,31,
T,12/22/2018 11:21,30.30637548,78.09842334,14,609,2.17,165,22,31,
