type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2019-03-25 10:40:55,30.33736780,78.05700400,8,669.000,,7.900,230,11,19,,
T,2019-03-25 10:40:56,30.33732225,78.05694080,9,669.000,,7.900,230,11,19,,
T,2019-03-25 10:40:57,30.33729502,78.05689267,11,669.000,,7.010,226,16,35,,
T,2019-03-25 10:40:58,30.33723965,78.05682397,9,668.000,,7.670,224,17,36,,
T,2019-03-25 10:40:59,30.33720441,78.05674457,11,668.000,,7.810,231,18,38,,
T,2019-03-25 10:41:00,30.33716026,78.05666754,11,667.000,,8.530,230,24,38,,
T,2019-03-25 10:41:01,30.33710113,78.05660784,12,668.000,,8.130,225,25,38,,
T,2019-03-25 10:41:02,30.33702675,78.05656260,9,666.000,,7.970,217,27,38,,
T,2019-03-25 10:41:03,30.33697331,78.05652196,8,664.000,,8.030,216,28,38,,
T,2019-03-25 10:41:04,30.33693380,78.05644173,6,665.000,,8.430,226,28,38,,
T,2019-03-25 10:41:05,30.33688396,78.05638475,5,666.000,,7.650,226,28,38,,
T,2019-03-25 10:41:06,30.33684181,78.05632564,5,666.000,,7.160,225,28,38,,
T,2019-03-25 10:41:07,30.33679915,78.05626672,5,665.000,,6.460,226,28,38,,
T,2019-03-25 10:41:08,30.33675736,78.05621863,5,665.000,,6.440,223,29,38,,
T,2019-03-25 10:41:09,30.33673386,78.05616451,5,665.000,,5.830,223,29,38,,
T,2019-03-25 10:41:10,30.33670567,78.05614475,5,664.000,,5.410,205,15,20,,
T,2019-03-25 10:41:11,30.33666193,78.05612313,5,663.000,,5.320,203,14,19,,
T,2019-03-25 10:41:12,30.33661906,78.05610439,5,663.000,,4.870,195,13,20,,
T,2019-03-25 10:41:13,30.33656931,78.05609549,5,662.000,,4.580,197,15,20,,
T,2019-03-25 10:41:14,30.33652894,78.05608025,5,661.000,,4.460,198,14,18,,
T,2019-03-25 10:41:15,30.33650130,78.05607895,5,661.000,,4.010,195,11,16,,
T,2019-03-25 10:41:16,30.33646944,78.05607283,5,661.000,,3.560,184,14,20,,
T,2019-03-25 10:41:17,30.33643720,78.05607045,6,661.000,,3.570,184,14,20,,
T,2019-03-25 10:41:18,30.33641879,78.05606692,5,661.000,,3.130,175,10,14,,
T,2019-03-25 10:41:19,30.33639068,78.05606966,5,661.000,,3.130,175,10,14,,
T,2019-03-25 10:41:20,30.33634818,78.05609193,5,661.000,,4.770,163,11,17,,
T,2019-03-25 10:41:21,30.33630079,78.05610131,6,662.000,,5.330,164,12,18,,
T,2019-03-25 10:41:22,30.33625757,78.05613511,6,661.000,,5.780,159,12,19,,
T,2019-03-25 10:41:23,30.33620671,78.05615655,8,661.000,,6.880,150,10,17,,
T,2019-03-25 10:41:24,30.33614233,78.05619509,8,660.000,,7.500,157,11,17,,
T,2019-03-25 10:41:25,30.33608005,78.05622486,8,659.000,,7.480,157,11,17,,
T,2019-03-25 10:41:26,30.33602913,78.05625927,9,659.000,,7.710,157,10,17,,
T,2019-03-25 10:41:27,30.33597104,78.05630299,6,660.000,,7.440,154,10,17,,
T,2019-03-25 10:41:28,30.33591063,78.05633633,8,661.000,,7.430,154,15,19,,
T,2019-03-25 10:41:29,30.33583352,78.05635989,6,661.000,,7.510,153,11,19,,
